53,345,Fixed-rate,215610,2018,2033,1215610
54,710,Cashout,580074,2000,2015,1580074
55,5825,Cashout,576659,2015,2030,1576659
56,1834,Fixed-rate,801216,2007,2022,1801216
57,3857,Fixed-rate,878088,1994,2009,1878088
58,1609,Cashout,148433,2001,2016,1148433
59,1544,Fixed-rate,181823,1994,2009,1181823
60,3491,Cashout,851068,2005,2020,1851068
61,3189,Cashout,333854,1997,2012,1333854
62,18,Cashout,670635,1996,2011,1670635
63,1075,Fixed-rate,692101,2009,2024,1692101
64,2958,Cashout,968761,2014,2029,1968761
65,4445,Fixed-rate,583908,1997,2012,1583908
66,1895,Cashout,937639,2014,2029,1937639
67,4725,Fixed-rate,671013,2018,2033,1671013
68,3319,Fixed-rate,543307,2014,2029,1543307
69,2312,Fixed-rate,359592,2003,2018,1359592
70,5045,Fixed-rate,769580,2011,2026,1769580
71,3221,Fixed-rate,686738,2017,2032,1686738
72,494,Fixed-rate,446327,2007,2022,1446327
73,468,Cashout,356928,2012,2027,1356928
74,1185,Fixed-rate,728231,2008,2023,1728231
75,3888,Cashout,1109181,2006,2021,2109181
76,1971,Cashout,962389,2000,2015,1962389
77,2039,Fixed-rate,682789,2018,2033,1682789
78,1907,Fixed-rate,1057681,2004,2019,2057681
79,4765,Cashout,678662,2004,2019,1678662
80,3432,Cashout,365490,1994,2009,1365490
81,2782,Cashout,917664,2012,2027,1917664
82,3413,Fixed-rate,360751,2015,2030,1360751
83,2782,Cashout,946641,1996,2011,1946641
84,2159,Cashout,105836,2002,2017,1105836
85,2686,Fixed-rate,584359,2014,2029,1584359
86,3066,Fixed-rate,118767,2019,2034,1118767
87,2809,Cashout,920040,2012,2027,1920040
88,3832,Fixed-rate,883666,2008,2023,1883666
89,2369,Fixed-rate,189480,2000,2015,1189480
90,1673,Fixed-rate,121361,2003,2018,1121361
91,3217,Fixed-rate,895092,2011,2026,1895092
92,994,Cashout,477429,2004,2019,1477429
93,3172,Fixed-rate,117660,2016,2031,1117660
94,993,Cashout,848016,2017,2032,1848016
95,741,Fixed-rate,374252,2012,2027,1374252
96,1054,Cashout,370256,2019,2034,1370256
97,247,Cashout,347334,1998,2013,1347334
98,1230,Cashout,419288,2003,2018,1419288
99,3447,Cashout,841133,1995,2010,1841133
100,1389,Fixed-rate,936232,2020,2035,1936232
101,196,Cashout,616837,2019,2034,1616837
102,769,Cashout,1081671,2004,2019,2081671
103,6365,Cashout,281429,2019,2034,1281429
104,2584,Cashout,768316,2015,2030,1768316
105,789,Cashout,902192,2011,2026,1902192
106,1666,Fixed-rate,451012,2013,2028,1451012
107,2369,Fixed-rate,884226,1994,2009,1884226
108,2784,Cashout,1090751,2015,2030,2090751
109,1342,Cashout,707343,2007,2022,1707343
110,306,Fixed-rate,472583,2021,2036,1472583
111,5045,Fixed-rate,823694,2019,2034,1823694
112,3439,Fixed-rate,192981,2010,2025,1192981
113,3914,Cashout,812584,1998,2013,1812584
114,1321,Cashout,994382,2012,2027,1994382
115,1399,Cashout,101247,2010,2025,1101247
116,3693,Fixed-rate,618332,1993,2008,1618332
117,445,Fixed-rate,851991,2020,2035,1851991
118,1548,Fixed-rate,718727,2007,2022,1718727
119,2071,Fixed-rate,529162,2013,2028,1529162
120,1331,Fixed-rate,858981,2017,2032,1858981
121,2493,Cashout,1048993,1993,2008,2048993
122,2554,Fixed-rate,976637,2006,2021,1976637
123,1295,Fixed-rate,848842,1997,2012,1848842
124,1178,Fixed-rate,750907,1998,2013,1750907
125,2312,Fixed-rate,715738,2007,2022,1715738
126,3007,Cashout,402537,2017,2032,1402537
127,1262,Fixed-rate,871431,1999,2014,1871431
128,3818,Cashout,261470,2018,2033,1261470
129,5665,Fixed-rate,499282,1994,2009,1499282
130,1593,Cashout,408034,1996,2011,1408034
131,2592,Cashout,219136,2018,2033,1219136
132,2733,Cashout,149693,2012,2027,1149693
133,1283,Fixed-rate,927940,2012,2027,1927940
134,2128,Fixed-rate,551710,2019,2034,1551710
135,4705,Cashout,405190,1994,2009,1405190
136,3163,Cashout,466821,2007,2022,1466821
137,3653,Fixed-rate,1093809,2016,2031,2093809
138,801,Fixed-rate,200328,1994,2009,1200328
139,1881,Cashout,189759,2021,2036,1189759
140,3386,Fixed-rate,176178,2004,2019,1176178
141,277,Cashout,1095938,2002,2017,2095938
142,597,Cashout,241560,2007,2022,1241560
143,729,Fixed-rate,622111,2021,2036,1622111
144,3062,Cashout,790400,2017,2032,1790400
145,1436,Cashout,738362,2012,2027,1738362
146,983,Fixed-rate,132260,2019,2034,1132260
147,99,Cashout,242512,1999,2014,1242512
148,3487,Cashout,730541,2019,2034,1730541
149,3728,Fixed-rate,697780,1994,2009,1697780
150,1049,Fixed-rate,753092,2020,2035,1753092
151,809,Cashout,212831,2011,2026,1212831
152,3456,Cashout,846248,1994,2009,1846248
153,209,Cashout,553156,2008,2023,1553156
154,3581,Fixed-rate,158584,2016,2031,1158584
155,2396,Fixed-rate,649346,2001,2016,1649346
156,3472,Cashout,375616,2003,2018,1375616
157,1016,Cashout,667239,1994,2009,1667239
158,3041,Fixed-rate,688878,1994,2009,1688878
159,3866,Cashout,298215,2020,2035,1298215
160,635,Fixed-rate,305984,2012,2027,1305984
161,1366,Cashout,492903,2008,2023,1492903
162,2475,Cashout,682138,1998,2013,1682138
163,2024,Cashout,262264,2002,2017,1262264
164,771,Cashout,161827,2017,2032,1161827
165,3581,Fixed-rate,368562,1993,2008,1368562
166,892,Cashout,583084,1998,2013,1583084
167,3859,Fixed-rate,914743,1999,2014,1914743
168,1001,Fixed-rate,509287,2019,2034,1509287
169,547,Fixed-rate,1084226,2005,2020,2084226
170,2725,Cashout,192884,1998,2013,1192884
171,3222,Fixed-rate,548700,2003,2018,1548700
172,2869,Fixed-rate,293458,2005,2020,1293458
173,3065,Fixed-rate,1040820,2005,2020,2040820
174,3639,Cashout,953666,2010,2025,1953666
175,3915,Cashout,794192,1996,2011,1794192
176,74,Fixed-rate,750699,2018,2033,1750699
177,2369,Fixed-rate,754402,1997,2012,1754402
178,539,Fixed-rate,203276,2012,2027,1203276
179,1526,Fixed-rate,1001122,2009,2024,2001122
180,883,Cashout,967145,2013,2028,1967145
181,3506,Fixed-rate,379171,2008,2023,1379171
182,1426,Fixed-rate,251721,2012,2027,1251721
183,1016,Cashout,645364,2013,2028,1645364
184,281,Fixed-rate,1000357,2007,2022,2000357
185,1818,Fixed-rate,240351,2006,2021,1240351
186,2765,Fixed-rate,151554,2017,2032,1151554
187,2687,Cashout,889433,2009,2024,1889433
188,1213,Fixed-rate,306141,2000,2015,1306141
189,1882,Fixed-rate,735074,2016,2031,1735074
190,207,Fixed-rate,885387,2019,2034,1885387
191,5825,Fixed-rate,176666,2001,2016,1176666
192,3322,Cashout,225577,2000,2015,1225577
193,3559,Fixed-rate,480756,2009,2024,1480756
194,408,Cashout,478485,1999,2014,1478485
195,1687,Fixed-rate,199464,2012,2027,1199464
196,3056,Fixed-rate,150008,2013,2028,1150008
197,3735,Fixed-rate,254417,2003,2018,1254417
198,1317,Cashout,367909,2011,2026,1367909
199,3025,Fixed-rate,877482,2003,2018,1877482
200,2369,Fixed-rate,705579,2014,2029,1705579
201,2857,Cashout,267458,2014,2029,1267458
202,981,Fixed-rate,271050,2016,2031,1271050
203,2186,Cashout,657460,1997,2012,1657460
204,2852,Cashout,730126,2007,2022,1730126
205,3847,Fixed-rate,1054418,2022,2037,2054418
206,441,Cashout,352507,2018,2033,1352507
207,2808,Cashout,667078,2017,2032,1667078
208,911,Cashout,165096,2017,2032,1165096
209,1406,Cashout,1050904,2010,2025,2050904
210,2738,Cashout,941324,2014,2029,1941324
211,739,Fixed-rate,587760,2018,2033,1587760
212,2591,Fixed-rate,1067227,1993,2008,2067227
213,3498,Fixed-rate,905050,2006,2021,1905050
214,1588,Fixed-rate,664284,2020,2035,1664284
215,222,Fixed-rate,284397,2011,2026,1284397
216,1108,Fixed-rate,905456,2016,2031,1905456
217,7525,Cashout,477056,1995,2010,1477056
218,111,Cashout,471647,2009,2024,1471647
219,3916,Fixed-rate,624951,1995,2010,1624951
220,130,Cashout,1042432,2004,2019,2042432
221,3777,Fixed-rate,320090,2003,2018,1320090
222,2533,Fixed-rate,162895,2010,2025,1162895
223,2352,Fixed-rate,911136,2013,2028,1911136
224,191,Fixed-rate,491756,2010,2025,1491756
225,2447,Cashout,402791,1999,2014,1402791
226,3968,Fixed-rate,819460,1999,2014,1819460
227,2028,Cashout,314504,1996,2011,1314504
228,3970,Fixed-rate,393613,2003,2018,1393613
229,1539,Fixed-rate,565566,2013,2028,1565566
230,3464,Fixed-rate,287450,1995,2010,1287450
231,2313,Cashout,865452,2007,2022,1865452
232,3233,Cashout,659747,2010,2025,1659747
233,978,Cashout,483729,2007,2022,1483729
234,1483,Cashout,333312,1998,2013,1333312
235,2773,Cashout,862835,2015,2030,1862835
236,2387,Cashout,105964,2011,2026,1105964
237,19,Cashout,145221,1995,2010,1145221
238,917,Cashout,414716,2001,2016,1414716
239,257,Fixed-rate,108303,2013,2028,1108303
240,3545,Fixed-rate,1009752,2015,2030,2009752
241,3604,Cashout,826472,1999,2014,1826472
242,2986,Fixed-rate,378191,1998,2013,1378191
243,599,Fixed-rate,530087,2019,2034,1530087
244,1999,Fixed-rate,869012,2000,2015,1869012
245,337,Cashout,726936,2008,2023,1726936
246,3096,Cashout,765068,2015,2030,1765068
247,1329,Cashout,813232,1999,2014,1813232
248,908,Fixed-rate,966371,2005,2020,1966371
249,1844,Cashout,482436,2007,2022,1482436
250,857,Cashout,156523,2002,2017,1156523
251,1390,Cashout,890296,2012,2027,1890296
252,434,Fixed-rate,566035,2018,2033,1566035
253,3093,Fixed-rate,938335,1996,2011,1938335
254,2181,Fixed-rate,876477,2002,2017,1876477
255,824,Fixed-rate,454945,2020,2035,1454945
256,655,Cashout,349499,2001,2016,1349499
257,3671,Cashout,286987,2016,2031,1286987
258,984,Cashout,980034,2003,2018,1980034
259,2449,Fixed-rate,752393,2003,2018,1752393
260,2409,Fixed-rate,848972,2012,2027,1848972
261,1910,Cashout,854218,2002,2017,1854218
262,6925,Fixed-rate,778657,2013,2028,1778657
263,2498,Cashout,549843,2004,2019,1549843
264,295,Cashout,360658,2014,2029,1360658
265,2214,Fixed-rate,767530,2008,2023,1767530
266,7325,Cashout,273541,2007,2022,1273541
267,1572,Cashout,885005,2010,2025,1885005
268,3938,Fixed-rate,295106,2018,2033,1295106
269,1094,Cashout,575058,1998,2013,1575058
270,3924,Cashout,267119,2002,2017,1267119
271,1872,Cashout,888725,2019,2034,1888725
272,3003,Cashout,237758,2000,2015,1237758
273,2004,Fixed-rate,912560,2003,2018,1912560
274,3463,Cashout,756999,2011,2026,1756999
275,3030,Cashout,619166,2011,2026,1619166
276,523,Cashout,783237,1995,2010,1783237
277,3688,Fixed-rate,726110,2003,2018,1726110
278,3912,Cashout,722029,2003,2018,1722029
279,917,Cashout,919800,2017,2032,1919800
280,1176,Cashout,168489,2020,2035,1168489
281,2889,Fixed-rate,202160,1999,2014,1202160
282,22,Cashout,996892,2011,2026,1996892
283,1339,Cashout,369236,2007,2022,1369236
284,314,Cashout,796415,1998,2013,1796415
285,821,Cashout,610442,2003,2018,1610442
286,2444,Fixed-rate,1058907,1994,2009,2058907
287,2262,Fixed-rate,494276,2007,2022,1494276
288,1384,Fixed-rate,281417,2016,2031,1281417
289,16,Fixed-rate,546204,2002,2017,1546204
290,2313,Cashout,286017,2019,2034,1286017
291,559,Fixed-rate,467858,2020,2035,1467858
292,1304,Fixed-rate,651897,2009,2024,1651897
293,441,Cashout,494899,1995,2010,1494899
294,3805,Cashout,900673,2005,2020,1900673
295,1116,Cashout,385360,2015,2030,1385360
296,3414,Cashout,1105869,2021,2036,2105869
297,2628,Fixed-rate,857391,2006,2021,1857391
298,703,Fixed-rate,873277,2020,2035,1873277
299,2142,Fixed-rate,501330,2003,2018,1501330
300,4745,Fixed-rate,345106,2021,2036,1345106
301,1052,Cashout,113300,2019,2034,1113300
302,1270,Cashout,354586,2021,2036,1354586
303,2201,Cashout,246263,1997,2012,1246263
304,2416,Fixed-rate,772493,2002,2017,1772493
305,3675,Cashout,989734,2012,2027,1989734
306,2877,Cashout,471140,2006,2021,1471140
307,3622,Cashout,991297,2001,2016,1991297
308,375,Cashout,556517,2012,2027,1556517
309,1746,Cashout,654357,1998,2013,1654357
310,2251,Cashout,1002296,2006,2021,2002296
311,3738,Cashout,1069396,2009,2024,2069396
312,205,Cashout,1031612,2014,2029,2031612
313,1749,Cashout,663681,2016,2031,1663681
314,2698,Fixed-rate,403360,2013,2028,1403360
315,352,Fixed-rate,273988,2003,2018,1273988
316,3788,Fixed-rate,187504,2010,2025,1187504
317,1002,Cashout,414124,2002,2017,1414124
318,1213,Cashout,270347,2016,2031,1270347
319,3370,Cashout,287344,2015,2030,1287344
320,3946,Fixed-rate,159126,2002,2017,1159126
321,1307,Fixed-rate,924004,2010,2025,1924004
322,1314,Fixed-rate,438825,2006,2021,1438825
323,1014,Cashout,279870,2009,2024,1279870
324,2707,Cashout,288803,2010,2025,1288803
325,3467,Cashout,1086553,1995,2010,2086553
326,2121,Fixed-rate,542070,2017,2032,1542070
327,1292,Cashout,941151,1994,2009,1941151
328,2143,Fixed-rate,778320,2003,2018,1778320
329,918,Cashout,1106004,2005,2020,2106004
330,3578,Cashout,230971,2021,2036,1230971
331,632,Cashout,150471,1994,2009,1150471
332,1630,Fixed-rate,1007957,2016,2031,2007957
333,2909,Fixed-rate,830731,1994,2009,1830731
334,3423,Cashout,454819,2009,2024,1454819
335,599,Cashout,336263,1995,2010,1336263
336,741,Fixed-rate,947352,2001,2016,1947352
337,1725,Cashout,616578,2008,2023,1616578
338,2101,Cashout,503953,2005,2020,1503953
339,3826,Fixed-rate,784482,2009,2024,1784482
340,1148,Cashout,177894,1998,2013,1177894
341,217,Fixed-rate,684392,2020,2035,1684392
342,5385,Fixed-rate,418790,2014,2029,1418790
343,1831,Fixed-rate,746631,2011,2026,1746631
344,963,Cashout,240779,2014,2029,1240779
345,2717,Fixed-rate,169286,2014,2029,1169286
346,1182,Cashout,401524,1996,2011,1401524
347,397,Cashout,868432,2018,2033,1868432
348,2666,Cashout,631123,2021,2036,1631123
349,3473,Fixed-rate,691007,2009,2024,1691007
350,2298,Fixed-rate,264568,2009,2024,1264568
351,3842,Cashout,692313,1994,2009,1692313
352,30,Cashout,168017,2012,2027,1168017
353,1994,Fixed-rate,857825,1998,2013,1857825
354,1095,Cashout,517922,1994,2009,1517922
355,3782,Fixed-rate,301632,2021,2036,1301632
356,1251,Fixed-rate,117381,2001,2016,1117381
357,574,Fixed-rate,921899,1995,2010,1921899
358,1917,Cashout,536902,2009,2024,1536902
359,3563,Fixed-rate,641955,1998,2013,1641955
360,5065,Fixed-rate,927211,2012,2027,1927211
361,2348,Fixed-rate,505733,2000,2015,1505733
362,2235,Fixed-rate,740376,2008,2023,1740376
363,1232,Cashout,1016190,2004,2019,2016190
364,2141,Cashout,1048074,1997,2012,2048074
365,2948,Fixed-rate,1010466,2003,2018,2010466
366,281,Fixed-rate,626776,2001,2016,1626776
367,587,Cashout,951336,1996,2011,1951336
368,3076,Cashout,257771,2002,2017,1257771
369,3870,Cashout,255710,1995,2010,1255710
370,3210,Cashout,385560,2002,2017,1385560
371,3209,Cashout,992946,2016,2031,1992946
372,3733,Fixed-rate,497889,1996,2011,1497889
373,2619,Fixed-rate,800899,2008,2023,1800899
374,3943,Cashout,454471,2015,2030,1454471
375,1481,Fixed-rate,986442,2001,2016,1986442
376,1111,Cashout,235716,2014,2029,1235716
377,1970,Cashout,766749,2007,2022,1766749
378,769,Fixed-rate,962001,1993,2008,1962001
379,1815,Cashout,917873,2021,2036,1917873
380,3685,Fixed-rate,351931,1996,2011,1351931
381,3108,Fixed-rate,684753,1999,2014,1684753
382,2677,Fixed-rate,499832,2019,2034,1499832
383,1198,Cashout,377718,2007,2022,1377718
384,2816,Cashout,523766,1997,2012,1523766
385,436,Fixed-rate,694072,2016,2031,1694072
386,1937,Cashout,932869,2013,2028,1932869
387,2279,Cashout,341488,2000,2015,1341488
388,2785,Fixed-rate,570079,2000,2015,1570079
389,1926,Cashout,593088,2019,2034,1593088
390,1027,Fixed-rate,1075539,2011,2026,2075539
391,1423,Cashout,251577,2013,2028,1251577
392,3064,Cashout,122562,2006,2021,1122562
393,330,Cashout,236041,2016,2031,1236041
394,1314,Fixed-rate,1003642,1994,2009,2003642
395,741,Fixed-rate,644187,2001,2016,1644187
396,1853,Cashout,722188,2006,2021,1722188
397,839,Fixed-rate,324452,2007,2022,1324452
398,3128,Cashout,1091919,2005,2020,2091919
399,1313,Fixed-rate,454095,1995,2010,1454095
400,843,Fixed-rate,1049184,2010,2025,2049184
401,22,Fixed-rate,482568,2001,2016,1482568
402,2531,Fixed-rate,914625,1993,2008,1914625
403,666,Fixed-rate,370503,2003,2018,1370503
404,2392,Fixed-rate,242498,2013,2028,1242498
405,506,Cashout,984055,1994,2009,1984055
406,2874,Cashout,550371,2010,2025,1550371
407,1006,Cashout,642205,2020,2035,1642205
408,793,Cashout,1060976,1997,2012,2060976
409,716,Cashout,667299,2006,2021,1667299
410,195,Fixed-rate,224293,2017,2032,1224293
411,2906,Cashout,189197,2009,2024,1189197
412,603,Cashout,795094,2009,2024,1795094
413,2150,Fixed-rate,296638,2003,2018,1296638
414,841,Fixed-rate,210035,2020,2035,1210035
415,297,Cashout,780062,2021,2036,1780062
416,2996,Cashout,735437,2009,2024,1735437
417,1443,Fixed-rate,480955,1999,2014,1480955
418,464,Fixed-rate,793419,2020,2035,1793419
419,1013,Cashout,505572,1997,2012,1505572
420,3176,Fixed-rate,615558,2020,2035,1615558
421,2482,Fixed-rate,820406,2015,2030,1820406
422,115,Cashout,671928,2020,2035,1671928
423,1182,Cashout,839502,2011,2026,1839502
424,3617,Cashout,725271,2013,2028,1725271
425,2271,Fixed-rate,993179,2010,2025,1993179
426,2085,Fixed-rate,831379,2019,2034,1831379
427,1553,Cashout,167195,2013,2028,1167195
428,330,Cashout,154961,1998,2013,1154961
429,861,Fixed-rate,340452,2022,2037,1340452
430,3467,Fixed-rate,1097790,1999,2014,2097790
431,750,Cashout,328056,1994,2009,1328056
432,1562,Fixed-rate,1058096,2009,2024,2058096
433,1164,Fixed-rate,521950,2016,2031,1521950
434,3297,Cashout,516721,2016,2031,1516721
435,81,Cashout,237127,2002,2017,1237127
436,884,Fixed-rate,497297,2009,2024,1497297
437,2481,Cashout,864461,1993,2008,1864461
438,764,Cashout,1037677,2016,2031,2037677
439,194,Fixed-rate,904614,2006,2021,1904614
440,655,Cashout,644710,2017,2032,1644710
441,3226,Fixed-rate,307516,1998,2013,1307516
442,3987,Cashout,144349,2009,2024,1144349
443,2938,Cashout,119049,2020,2035,1119049
444,1027,Fixed-rate,505048,2009,2024,1505048
445,4965,Fixed-rate,313543,2011,2026,1313543
446,3470,Cashout,153854,1999,2014,1153854
447,385,Fixed-rate,315234,2019,2034,1315234
448,938,Cashout,1066806,2004,2019,2066806
449,3667,Fixed-rate,1077520,1997,2012,2077520
450,2946,Fixed-rate,613394,2015,2030,1613394
451,1959,Cashout,544397,1996,2011,1544397
452,914,Fixed-rate,343797,2000,2015,1343797
453,1135,Cashout,241662,2003,2018,1241662
454,2715,Fixed-rate,544495,2002,2017,1544495
455,1764,Fixed-rate,512175,2004,2019,1512175
456,507,Cashout,1094826,2009,2024,2094826
457,2065,Cashout,218410,2005,2020,1218410
458,3586,Cashout,175594,2005,2020,1175594
459,2405,Fixed-rate,915159,2016,2031,1915159
460,2957,Cashout,1067314,2002,2017,2067314
461,533,Cashout,1090902,2016,2031,2090902
462,603,Fixed-rate,770513,2012,2027,1770513
463,2169,Fixed-rate,876407,2014,2029,1876407
464,1413,Cashout,635774,1993,2008,1635774
465,3665,Cashout,619938,2001,2016,1619938
466,3038,Fixed-rate,488293,2018,2033,1488293
467,415,Cashout,227894,1999,2014,1227894
468,2373,Cashout,790490,2013,2028,1790490
469,1249,Cashout,1107962,1999,2014,2107962
470,1143,Fixed-rate,402376,2013,2028,1402376
471,3356,Fixed-rate,937788,2020,2035,1937788
472,674,Fixed-rate,981075,2020,2035,1981075
473,3896,Fixed-rate,434152,2019,2034,1434152
474,810,Cashout,1023496,2010,2025,2023496
475,2275,Fixed-rate,469804,2010,2025,1469804
476,3923,Cashout,978149,2001,2016,1978149
477,1178,Cashout,175974,2016,2031,1175974
478,1167,Cashout,703610,2007,2022,1703610
479,3379,Fixed-rate,765871,2001,2016,1765871
480,1551,Fixed-rate,1085352,2001,2016,2085352
481,1730,Cashout,119580,2002,2017,1119580
482,2743,Cashout,306445,2003,2018,1306445
483,90,Fixed-rate,253491,1997,2012,1253491
484,1196,Cashout,883688,2010,2025,1883688
485,1532,Cashout,1034448,1998,2013,2034448
486,1151,Cashout,931377,2018,2033,1931377
487,2539,Fixed-rate,854276,2021,2036,1854276
488,6185,Cashout,531553,1999,2014,1531553
489,647,Cashout,263875,2014,2029,1263875
490,2632,Fixed-rate,718682,1999,2014,1718682
491,1825,Fixed-rate,1033396,2005,2020,2033396
492,3091,Fixed-rate,766732,2002,2017,1766732
493,2193,Fixed-rate,565706,2011,2026,1565706
494,3731,Fixed-rate,989146,2002,2017,1989146
495,2235,Cashout,517031,2012,2027,1517031
496,875,Fixed-rate,881200,2006,2021,1881200
497,1418,Fixed-rate,528285,2020,2035,1528285
498,1061,Fixed-rate,954012,2002,2017,1954012
499,2914,Cashout,187357,1996,2011,1187357
500,3642,Fixed-rate,274535,2008,2023,1274535
501,591,Fixed-rate,172644,2014,2029,1172644
502,3629,Cashout,1048737,2009,2024,2048737
503,4405,Cashout,281315,2020,2035,1281315
504,177,Cashout,1082108,2014,2029,2082108
505,2050,Fixed-rate,364885,1995,2010,1364885
506,3558,Fixed-rate,1080485,2006,2021,2080485
507,1399,Fixed-rate,543575,2007,2022,1543575
508,2194,Fixed-rate,366961,1996,2011,1366961
509,924,Fixed-rate,534277,2021,2036,1534277
510,2713,Fixed-rate,1077623,1997,2012,2077623
511,227,Fixed-rate,603222,2013,2028,1603222
512,1866,Cashout,143229,1994,2009,1143229
513,7225,Cashout,588141,2016,2031,1588141
514,735,Fixed-rate,360724,2002,2017,1360724
515,3898,Cashout,228560,1995,2010,1228560
516,1873,Fixed-rate,507358,2001,2016,1507358
517,589,Fixed-rate,620922,2015,2030,1620922
518,1211,Fixed-rate,204890,2021,2036,1204890
519,1745,Cashout,234523,2017,2032,1234523
520,2118,Fixed-rate,163087,2002,2017,1163087
521,942,Cashout,246588,2003,2018,1246588
522,53,Cashout,199311,1996,2011,1199311
523,3191,Cashout,136102,2008,2023,1136102
524,1149,Fixed-rate,700339,2006,2021,1700339
525,2027,Cashout,435850,1994,2009,1435850
526,3031,Cashout,834080,2012,2027,1834080
527,1671,Fixed-rate,1088054,2003,2018,2088054
528,3935,Fixed-rate,639960,2003,2018,1639960
529,1289,Cashout,998105,2000,2015,1998105
530,316,Cashout,858679,2013,2028,1858679
531,1854,Fixed-rate,956417,2007,2022,1956417
532,2727,Cashout,877849,2014,2029,1877849
533,3384,Cashout,620177,1999,2014,1620177
534,1778,Cashout,578269,2006,2021,1578269
535,3506,Fixed-rate,1037389,2002,2017,2037389
536,2956,Cashout,183690,1996,2011,1183690
537,4105,Fixed-rate,546781,2004,2019,1546781
538,1290,Cashout,483327,1998,2013,1483327
539,3486,Cashout,403143,2022,2037,1403143
540,2704,Fixed-rate,725562,2003,2018,1725562
541,1138,Cashout,420756,1998,2013,1420756
542,4265,Fixed-rate,473768,2021,2036,1473768
543,1545,Cashout,703828,2022,2037,1703828
544,2147,Fixed-rate,602726,1997,2012,1602726
545,3576,Cashout,491239,2022,2037,1491239
546,1254,Fixed-rate,951371,2005,2020,1951371
547,754,Fixed-rate,783221,2001,2016,1783221
548,511,Fixed-rate,263342,2006,2021,1263342
549,217,Fixed-rate,830187,2004,2019,1830187
550,2211,Cashout,580234,2006,2021,1580234
551,677,Cashout,1018753,2013,2028,2018753
552,3242,Cashout,672471,2001,2016,1672471
553,2489,Cashout,501669,2002,2017,1501669
554,1677,Fixed-rate,113809,1999,2014,1113809
555,1345,Fixed-rate,711680,2011,2026,1711680
556,313,Fixed-rate,951363,1997,2012,1951363
557,2822,Fixed-rate,797619,1993,2008,1797619
558,3047,Cashout,1045049,2007,2022,2045049
559,1557,Cashout,879746,2010,2025,1879746
560,2221,Cashout,213464,1994,2009,1213464
561,787,Fixed-rate,169484,2008,2023,1169484
562,227,Fixed-rate,751057,1995,2010,1751057
563,2334,Fixed-rate,299229,2021,2036,1299229
564,1484,Cashout,516387,2017,2032,1516387
565,1365,Cashout,141984,1995,2010,1141984
566,999,Cashout,375990,2001,2016,1375990
567,2244,Cashout,594625,2001,2016,1594625
568,1537,Cashout,403722,2013,2028,1403722
569,3932,Fixed-rate,157674,2019,2034,1157674
570,1013,Fixed-rate,851089,2020,2035,1851089
571,2311,Cashout,1058586,2005,2020,2058586
572,2926,Cashout,570010,1996,2011,1570010
573,2235,Fixed-rate,103572,2011,2026,1103572
574,3503,Fixed-rate,267651,2001,2016,1267651
